kode_produk,nama_produk,kategori_id,vendor_id,jenis,deskripsi,spesifikasi,harga_satuan,harga_grosir,satuan,stok_minimal,stok_tersedia,gambar,status,created_at,updated_at,harga_diskon,is_featured
DONGLE-HDM-048,DONGLE HDMI ANYCAST TV DISPLAY 4K 1080 WIRELESS WIFI,12,1,barang_it,Deskripsi produk 'DONGLE HDMI ANYCAST TV DISPLAY 4K 1080 WIRELESS WIFI',"""Brand-New Cool AnyCast Wifi Display TV Dongle, Dual Core 4K HD Display No Need Mode Switching Support Airplay Miracast DLNA\r\nUpgraded Wireless Display: New Powerful 8272 Chipset, no need mode switching between iOS and Android device. Mirror your phone, tablet or PC screen to your TV, projector, any HDMI display wirelessly.\r\nSupport YouTube -- Conforming to the Wi-Fi miracast agreement, airplay mirroring agreement and the DLNA agreement, this dongle can transmit what your device display to the monitor. No need any software driver or APP; No need any cable or adapter from Phone to the dongle. Support 3G/ LTE while using airplay/ miracast over Wi-Fi.\r\nSupport 4K output: 4K HD display, show every details to your large screen, let you enjoy larger and clearer view.\r\nParameters:\r\n1. Chipset: AM8272\r\n2\'\'Support Wifi: Wifi 802.11ac 2.4G\r\n3. Resolution: support 4K output, but can not decode 4K video\r\n4. No need to switch mode from IOS to Android\r\n5.Dual Core, H.265 Decored Ability""",75000.00,,unit,0,1,68c5032e5e19c.jpg,aktif,2025-09-13 05:37:50,2025-09-13 05:37:50,0,0
NYK-KABEL--210,NYK Kabel USB Male to Male 50cm - USB2.0 AM/AM - A-A 50cm,3,1,barang_it,Deskripsi produk 'NYK Kabel USB Male to Male 50cm - USB2.0 AM/AM - A-A 50cm',SPESIFIKASI PRODUK\r\n. Merk : NYK\r\n. Tipe : Kabel USB A/M-A/M\r\n. Plug 1 : USB2.0 A/M\r\n. Plug 2 : USB2.0 A/M\r\n. Warna : Biru Transfarant\r\n\r\n. Varian Panjang : 50cm dan 1.5 meter,20000.00,,unit,0,1,68c5226856a1e.jpg,aktif,2025-09-13 07:51:04,2025-09-13 07:51:04,0,0
KABEL-USB--216,"""Kabel USB Extension 1,5M Hitam Male To Female""",1,1,barang_it,"""Deskripsi produk 'Kabel USB Extension 1,5M Hitam Male To Female'""","""Kabel USB Extension 1,5M Hitam Male To Female""",20000.00,,unit,0,1,68c523ca55192.jpg,aktif,2025-09-13 07:56:58,2025-09-13 07:56:58,0,0
USB-SOUND--751,USB SOUND 7.1 CHANNEL / USB SOUND CARD VERSI 7.1 Laptop Audio,1,1,barang_it,Deskripsi produk 'USB SOUND 7.1 CHANNEL / USB SOUND CARD VERSI 7.1 Laptop Audio',"""Plug n play, cukup colok USB 2.0 Full-Speed (12Mbps). Kompatibel USB Bus\r\npowered, tidak memerlukan daya eksternal. Konektor: USB Type-A, jack stereo\r\noutput, jack input mikrofon.""",25000.00,,unit,0,1,68c5245ac5c36.jpg,aktif,2025-09-13 07:59:22,2025-09-13 07:59:22,0,0
-NYK-CONVE-531,NYK Converter kabel Hdmi -Vga,1,1,barang_it,Deskripsi produk 'NYK Converter kabel Hdmi -Vga',"""merk   N Y K  ,  \r\nIni konverter buat dari Laptop/PC komputer/Playstation/Dvd player/Dvr cctv dll yang port nya HDMI   ,\r\nke Layar/monitor/proyektor/TV nya port VGA""",50000.00,,unit,0,1,68c524a66ca12.jpg,aktif,2025-09-13 08:00:38,2025-09-13 08:00:38,0,0
NYK-CONVER-082,NYK Converter Kabel Mini HDMI to VGA,1,1,barang_it,Deskripsi produk 'NYK Converter Kabel Mini HDMI to VGA',Converter mini hdmi to vga NYK\r\n. Input : mini HDMI male\r\n. Output : VGA female\r\n. Cable length : 20cm\r\n. Colour : White\r\nTidak membutuhkan power dan tanpa Audio Out,80000.00,,unit,0,1,68c52506b9d6c.jpg,aktif,2025-09-13 08:02:14,2025-09-13 08:02:14,0,0
NYK-CONVER-851,NYK  Converter Kabel HDMI display to VGA AUDIO,1,1,barang_it,Deskripsi produk 'NYK  Converter Kabel HDMI display to VGA AUDIO',Spesifikasi Produk :\r\n- Desain yang fleksibel dan menyadari garis melalui fungsi\r\n- Tidak ada catu daya eksternal\r\n- Plug and Play\r\n- Resolusi Produk bisa sampai 1080p\r\n- Output Product sumber audio untuk 3.5 atau 3.5 soket audio ke R + L\r\n- Input: HDMI\r\n- Output: VGA + Audio,55000.00,,unit,0,1,68c525baf12f6.jpeg,aktif,2025-09-13 08:05:14,2025-09-13 08:05:14,0,0
NYK-CONVER-101,NYK CONVERTER DP TO HDMI,1,1,barang_it,Deskripsi produk 'NYK CONVERTER DP TO HDMI',NYK CONVERTER DP TO HDMI\r\nNYK CONVERTER DP TO HDMI\r\nNYK CONVERTER DP TO HDMI,50000.00,,unit,0,1,68c5264329e2c.jpeg,aktif,2025-09-13 08:07:31,2025-09-13 08:07:31,0,0
TPLINK-ARC-127,TP-Link Archer T2U Nano AC600 Nano Wireless USB Adapter Router - HITAM,1,1,barang_it,Deskripsi produk 'TP-Link Archer T2U Nano AC600 Nano Wireless USB Adapter Router - HITAM',"""High Speed WiFi– Up to 600Mbps speeds with 200Mbps on 2.4GHz and 433\r\nMbps on 5GHz, upgrades your devices to higher AC WiFi speeds.\r\n\r\nDual Band Wireless – 2.4GHz and 5GHz band for flexible connectivity,\r\nupgrades your devices to work with the latest dual-band WiFi router for\r\nfaster speed and extended range.\r\nNano design – Small, unobtrusive design allows you to plug it in and forget it is even there\r\nOperating System – Supports Windows 10/8.1/8/7/XP, Mac OS X\r\nAdvanced Security –Supports 64/128-bit WEP, WPA/WPA2, and WPA-PSK/WPA2-PSK encryption standards\r\n\r\nUSB 2.0\r\nOmni Directional\r\n5GHz\r\n2.4GHz\r\nSupport 64/128 bit WEP, WPA-PSK/WPA2-PSK, 802.1x""",150000.00,,unit,0,1,68c5278adc3eb.jpeg,aktif,2025-09-13 08:12:58,2025-09-13 08:12:58,0,0
TPLINK-TLW-152,TP-Link TL-WN725N - Nano USB Wireless Network Adapter 150Mbps,1,1,barang_it,Deskripsi produk 'TP-Link TL-WN725N - Nano USB Wireless Network Adapter 150Mbps',"""FITUR HARDWARE\r\nInterface: USB 2.0\r\nDimensions (W X D X H): 0.73x0.59x0.28in.(18.6x15x7.1mm)\r\nAntenna: Internal antenna\r\nLED: Status\r\nWeight: 0.07 ounces / 2.1 grams (Without packaging)\r\n\r\nFITUR WIRELESS\r\nWireless Standards: IEEE 802.11b, IEEE 802.11g, IEEE 802.11n\r\nFrequency: 2.400-2.4835GHz\r\nTransmit Power: 20dBm\r\nWireless Modes: Ad-Hoc / Infrastructure mode\r\nWireless Security: Supports 64/128 WEP, WPA/WPA2, WPA-PSK/WPA2-PSK (TKIP/AES), supports IEEE 802.1X\r\nModulation Technology: DBPSK, DQPSK, CCK, OFDM, 16-QAM, 64-QAM\r\n\r\nSYSTEM REQUIREMENTS\r\nWindows 8.1/8(32/64bits), Windows 7(32/64bits), Windows Vista(32/64bits),\r\nWindows XP(32/64bits), Mac OS X 10.7~10.10, Linux""",110000.00,,unit,0,1,68c527e7b31da.jpg,aktif,2025-09-13 08:14:31,2025-09-13 08:14:31,0,0
RAPOO-MOUS-392,RAPOO MOUSE WIRED N100 BLACK -USB,1,1,barang_it,Deskripsi produk 'RAPOO MOUSE WIRED N100 BLACK -USB',Wired Ambidextrous Mouse\r\n\r\nN100\r\nErgonomic design\r\nAmbidextrous design\r\nHigh resolution\r\n1600 DPI sensor\r\n3 buttons including 2D non-slip scroll wheel\r\nNo driver or setup needed,50000.00,,unit,0,1,68c52834b02ec.jpg,aktif,2025-09-13 08:15:48,2025-09-13 08:15:48,0,0
RJ45-DAN-R-126,RJ45 dan RJ11 Network Cable Tester kabel LAN,1,1,barang_it,Deskripsi produk 'RJ45 dan RJ11 Network Cable Tester kabel LAN',"""RJ45 dan RJ11\r\nNetwork Cable Tester\r\nNSHL468\r\nCPJ20 12T 0318\r\nCepat dan mudah untuk memeriksa kabel jaringan\r\nMemeriksa kabel putus dan short / kongslet, tipe kabel straight through atau crossover.\r\nIdeal untuk penggemar I.T yang ingin membuat kabel jaringan sendiri\r\n3 mode tombol : OFF , ON / quick , Slow\r\nMenggunakan baterai kotak 9V / PP3 tunggal""",50000.00,,unit,0,1,68c528fe256e9.jpg,aktif,2025-09-13 08:19:10,2025-09-13 08:19:10,0,0
RFID-READE-635,RFID Reader Dual frequency | Reader card Mifare dan Proximity 2in1 - 8 Digit Dec,1,1,barang_it,Deskripsi produk 'RFID Reader Dual frequency | Reader card Mifare dan Proximity 2in1 - 8 Digit Dec',"""RFID Reader card 2 jenis kartu Dapat membaca jenis kartu Mifare (13.56MHz ) dan Proximity (125KHz).\r\nBisa baca semua kartu (termasuk e-KTP, emoney, flazz, brizzi dsb), tanpa mengurangi saldo.\r\nPenggunaan sangat gampang, tinggal plug and play menggunakan USB ke komputer, udah langsung kedetect.\r\n\r\nMaterial : ABS+Epoxy Size : 96 x 61 x 12 mm\r\nItem : RFID reader\r\nUSB Voltage : 12VDC\r\nStatic Current : less than 50mA\r\nReader speed : less than 0.2sec\r\nSupport : Support Dual Frequency Proximity 125KHz and Mifare 13.56MHz\r\nFrequency:125khz / 13.56mhzJenis pembacaan kartu125khz (EM4100 / EM4101 dll.)\r\nCard Type : EM-ID card,Middle distance ID card,General ID card,Dual frequency card dsb\r\n\r\nDIGIT OUTPUT: 5 digit dec, 13 digit dec, 10 digit dec, 8 digit dec, 10 digit hex, 8 digit hex, 18 digit dec""",250000.00,,unit,0,1,68c52999d6045.jpg,aktif,2025-09-13 08:21:45,2025-09-13 08:21:45,0,0
RFID-READE-112,RFID Reader 1 frequency | Reader card Mifare dan Proximity 2in1 - 8 Digit Dec,3,1,barang_it,Deskripsi produk 'RFID Reader 1 frequency | Reader card Mifare dan Proximity 2in1 - 8 Digit Dec',"""Material : ABS+Epoxy Size : 96 x 61 x 12 mm\r\nItem : RFID reader\r\nUSB Voltage : 12VDC\r\nStatic Current : less than 50mA\r\nReader speed : less than 0.2sec\r\nSupport : Support Dual Frequency Proximity 125KHz and Mifare 13.56MHz\r\nFrequency:125khz / 13.56mhzJenis pembacaan kartu125khz (EM4100 / EM4101 dll.)\r\nCard Type : EM-ID card,Middle distance ID card,General ID card,Dual frequency card dsb\r\n\r\nDIGIT OUTPUT: 5 digit dec, 13 digit dec, 10 digit dec, 8 digit dec, 10 digit hex, 8 digit hex, 18 digit dec\r\n\r\n\r\nNanti pas order ada 3 pilihan yaitu:\r\n\r\n+ 8 Digit Dec (Default) = Outputnya adalah 8 Digit Desimal (Jika dari dulu beli di kami, maka standard kami ini)\r\n\r\n+ 10 Digit Dec = Outputnya adalah 10 Digit Desimal. Output digit yg pada umumnya dijual oleh penjual lain (tidak semua)""",250000.00,,unit,0,1,68c529e73f3b9.jpg,aktif,2025-09-13 08:23:03,2025-09-13 08:23:03,0,0
BARRIER-GA-629,"""Barrier Gate Radar Sensor, Palang Parkir Kendaraan / Vehicle Detector""",3,1,barang_it,"""Deskripsi produk 'Barrier Gate Radar Sensor, Palang Parkir Kendaraan / Vehicle Detector'""",MAX RANGE : 6 m\r\nPOWER INPUT : 12 VDC\r\nRADIO FREQUENCY: 24 GHz\r\nBarrier Gate Radar Sensor digunakan untuk menggantikan loop detektor.\r\nSensor ini akan memberikan input ke barrier gate controller ketika mendeteksi obyek yang berada didepannya hingga jarak tertentu yang telah di-setting.\r\nInput balik ini bermanfaat untuk mencegah palang parkir menabrak kendaraan yang ada di bawahnya (anti collision radar).\r\nRadar Detector ini dapat ditempatkan pada outdoor dan indoor di bawah palang parkir.,545000.00,,unit,0,1,68c52a9d24f96.jpg,aktif,2025-09-13 08:26:05,2025-09-13 08:26:05,0,0
POWER-SUPP-945,Adaptor | Power Supply 24V 2.5A Switching PSU SMPS LED CCTV CNC Stepper,3,1,barang_it,Power supply switching 24V 2.5A Body Jaring Input : 110-220v AC 50/60Hz Output : 24V DC 2.5Ampere Dimensi : 11 x 7.7x 3.7 cm +Body Metal +Led indikator +VR voltage adjustable cocok untuk -project arduino 24v -cnc controller/motor stepper 24v -project charger battery/Aki -Audio Amplifier -project elektronik lain,Power supply switching 24V 2.5A Body Jaring Input : 110-220v AC 50/60Hz Output : 24V DC 2.5Ampere Dimensi : 11 x 7.7x 3.7 cm +Body Metal +Led indikator +VR voltage adjustable cocok untuk -project arduino 24v -cnc controller/motor stepper 24v -project charger battery/Aki -Audio Amplifier -project elektronik lain,85000.00,,unit,0,1,68c52b585847b.jpg,aktif,2025-09-13 08:29:12,2025-09-13 08:35:11,0,0
SPEAKER-KO-895,Speaker Komputer Laptop USB Model:101Z,1,1,barang_it,Deskripsi produk 'Speaker Komputer Laptop USB Model:101Z',"""Digital Speaker Mini Komputer PC / Laptop USB - USB Plug : 2.0 Channel - Power Output : RMS 3Wx2 - Drive Unit : 2 #34; X 2 - Rated Impedance : 4ohm - Powered Input : 5V USB 2.0 - Plug and play to USB terminal - Panjang Kabel 50-70cm - Colokan Audio Jack 3,5mm - Ada Pengatur Volume - Kualitas Suara Baik - Packing/kemasan bisa berubah sesuai distributor - Kondisi Baru - Dipacking aman pakai bubble. Rental Raafinet KM.12 Palembang Bisa COD Tokopedia""",45000.00,,unit,0,1,68c52c0362c5c.jpg,aktif,2025-09-13 08:32:03,2025-09-13 08:32:03,0,0
KEYBOARD-F-761,Keyboard Flexible USB K-One Anti Air,1,1,barang_it,Deskripsi produk 'Keyboard Flexible USB K-One Anti Air',"""Spesifikasi Produk :\r\nBrand : K-One\r\nTipe : KB-8006m\r\nJenis : Keyboard Flexible\r\nKoneksi : USB\r\nWarna : -\r\nUkuran : 35 x 13,5 cm\r\nBisa Di gulung , Dicuci dan Mudah Di bawa kemana-mana Cocok untuk PC Komputer atau Laptop""",65000.00,,unit,0,1,68c52c8302975.jpeg,aktif,2025-09-13 08:34:11,2025-09-13 08:34:11,0,0
MTECH-WEBC-985,M-Tech Webcam WB350 FullHD 1080P,1,1,barang_it,Deskripsi produk 'M-Tech Webcam WB350 FullHD 1080P',"""Features :\r\n* Resolution FHD 1080P / 30FPS (1920x1080px)\r\n* High resolution COMS color\r\n* Fixed focus camera\r\n* Built-in microphone\r\n* Automatic brightness adjustment\r\n* Support universal tripod - ready clip fits laptops and LCD monitors\r\n* Suitable for video calling, video recording, streaming, conference, etc\r\n* Plug and play with USB connection\r\n\r\n\r\nSpecification :\r\n* Resolution : 1080p/30fps\r\n* Focus Type : Fixed focus\r\n* Lens : Full HD\r\n* Noise Range : 48dB\r\n* Dynamic Range : 72dB\r\n* Interfaced : USB 2.0""",120000.00,,unit,0,1,68c52d57db39d.jpg,aktif,2025-09-13 08:37:43,2025-09-13 08:37:43,0,0
LOGITECH-M-480,Logitech Mouse B100 USB Kabel (B M SUPER),1,1,barang_it,Deskripsi produk 'Logitech Mouse B100 USB Kabel (B M SUPER)',"""Spesifikasi:\r\n- Model: Logitech Optical USB Mouse B100\r\n- Interface: Kabel USB\r\n- Buttons: 3\r\n- Technology: Optical Tracking\r\n- Resolution: 800 DPI\r\n- Warna: Hitam\r\n- Cocok untuk: Bisnis & Rumah.\r\n- Kompatibilitas: Windows, MAC, Linus & Chrome OS""",75000.00,,unit,0,1,68c52dc2ecb40.jpg,aktif,2025-09-13 08:39:30,2025-09-13 08:39:30,0,0
MICROPACK--472,MicroPack Mouse Wireless MP-716W BLUE,1,1,barang_it,Deskripsi produk 'MicroPack Mouse Wireless MP-716W BLUE',"""- Model : MP-707B-BK (6970517493654)\r\n- Model : MP-707B-WH (6970517493661)\r\n- Wireless technology : Bluetooth 5.0 amp; Bluetooth 3.0\r\n- Wireless range : Approx 10 meters\r\n- Sensor : Optical sensor\r\n- Resolution : 1200 CPI\r\n- Number of buttons : 4 buttons (Left key, Right key, Scroll, DPI switch)\r\n- Battery type : 1 AAA battery\r\n- Rating voltage / current : 1.5V 15mA\r\n- Dimension : 96.5 x 60 x 30 mm * TIDAK MENGGUNAKAN / MENDAPATKAN RECEIVER""",95000.00,,unit,0,1,68c52e9698cfa.jpg,aktif,2025-09-13 08:43:02,2025-09-13 08:43:02,0,0
RAYDEN-CAT-964,Rayden CATV Signal Amplifier ( Booster ) 3 Channel 20dB,1,1,barang_it,Deskripsi produk 'Rayden CATV Signal Amplifier ( Booster ) 3 Channel 20dB',CATV Signal Amplifier ( Booster ) 3 Channel 20dB Rayden\r\nBandwidth : 45-860 & 1000 MHz\r\nGain : 20dB,70000.00,,unit,0,1,68c52f9c141a5.jpg,aktif,2025-09-13 08:47:24,2025-09-13 08:47:24,0,0
ZKTECO-LX5-760,ZKTeco LX50 Mesin Absensi Sidik Jari Biometrik,12,1,barang_it,Deskripsi produk 'ZKTeco LX50 Mesin Absensi Sidik Jari Biometrik',Spesifikasi Teknis :\r\n• Kapasitas Sidik Jari : 500 template (sudah di upgrade jd 1000)\r\n• Kapasitas Transaksi : 50.000 transaksi\r\n• Kapasitas Kartu RFID : 500 kartu\r\n• Sensor : ZK Sensor Optik\r\n• Versi Algoritma : ZK Finger v10.0\r\n• Built-in Card Reader : pembaca jarak dekat 125 kHz\r\n• Komunikasi : USB-host\r\n• Power Supply : 5V DC 1A\r\n• Suhu Operasional : 0 ° C – 45 ° C\r\n• Kelembaban Pengoperasian : 20% – 80%\r\n• Dimensi : 180 X 132 X 32mm,700000.00,,unit,0,1,68c530bb646eb.jpeg,aktif,2025-09-13 08:52:11,2025-09-13 08:52:11,0,0
MOUSEPAD-P-588,MOUSEPAD POLOS ANTI SLIP MOUSE PAD,1,1,barang_it,Deskripsi produk 'MOUSEPAD POLOS ANTI SLIP MOUSE PAD',MOUSEPAD POLOS ANTI SLIP MOUSE PAD,10000.00,,unit,0,1,68c5315183578.jpeg,aktif,2025-09-13 08:54:41,2025-09-13 08:54:41,0,0
MOUSEPAD-G-517,MousePad Gaming XL Polos Hitam Mouse Pad Desk Mat Alas Mouse Besar,1,1,barang_it,Deskripsi produk 'MousePad Gaming XL Polos Hitam Mouse Pad Desk Mat Alas Mouse Besar',MousePad Gaming XL Polos Hitam Mouse Pad Desk Mat Alas Mouse Besar - 300x600mm\r\nMousePad Gaming XL Polos Hitam Mouse Pad Desk Mat Alas Mouse Besar - 300x600mm\r\nMousePad Gaming XL Polos Hitam Mouse Pad Desk Mat Alas Mouse Besar - 300x600mm,30000.00,,unit,0,1,68c53198580ac.jpg,aktif,2025-09-13 08:55:52,2025-09-13 08:55:52,0,0
YOSHIMITSU-319,YOSHIMITSU TITANIUM SERIES SPINDEL DVD-R 16X  ISI 50 KEPING,1,1,barang_it,Deskripsi produk 'YOSHIMITSU TITANIUM SERIES SPINDEL DVD-R 16X  ISI 50 KEPING',TIPE CAKRAM : DVD-R\r\nMEREK : YOSHIMITSU\r\nSPEED : 1 - 16X\r\nKAPASITAS : 4.7GB / 120MIN\r\nISI : 50 KEPING\r\nMADE IN TAIWAN,3000.00,,unit,0,1,68c532356fafe.jpeg,aktif,2025-09-13 08:58:29,2025-09-13 08:58:29,0,0
USB-18-MET-865,Wireless Remote Cursor Control PC Laptop Computer USB 18 Meter,1,1,barang_it,Deskripsi produk 'Wireless Remote Cursor Control PC Laptop Computer USB 18 Meter',"""- USB interface\r\n- Silver Buttons: Power, E-mail, Internet, Move Windows, Close Windows, Switch Windows, Hotkey A/B/C/D, Mouse, Mouse Left/Right Key, Previous, Next, Play/Pause, Backward, Forward, Stop, Vol+, Vol-, Page Up/Down, Mute, My PC, Backspace, Tab Key, Up/Down/Left/Right arrow, Enter, Open, Start, Esc, Numlock, Desktop\r\n- Power: 2 x baterai AAA\r\n- panjang kabel receiver: 120cm\r\n- ukuran Remote: 2.8cm x 18.5cm x 5.1cm""",175000.00,,unit,0,1,68c533f1c3876.jpg,aktif,2025-09-13 09:05:53,2025-09-13 09:05:53,0,0
